,train/loss,train/loss_step,train/loss_epoch,nfe,integ_error,val/rfm_loss,val/rfm_loss_epoch,val/loss,val/loss_epoch,val/loss_best,test/loss,test_vec/rfm_loss,test_vec/alignment,test_vec/finite_fraction,test_vec/norm_mean,test_vec/norm_max,test_vec/norm_std,test_vec/norm_p95,test_vec/tangency_violation_abs,test_vec/tangency_violation_rel,test_sample/sinkhorn_knopp,test_sample/tangent_sinkhorn_knopp,test_sample/tangent_to_geodesic_sinkhorn_ratio,test_sample/ambient_sinkhorn_knopp,test_sample/ambient_to_geodesic_sinkhorn_ratio,test_sample/mmd2,test_sample/tangent_mmd2,test_sample/tangent_to_geodesic_mmd2_ratio,test_sample/ambient_mmd2,test_sample/ambient_to_geodesic_mmd2_ratio,test_sample/epsilon_coverage,test_sample/epsilon_coverage_eps,test_sample/epsilon_precision,test_sample/epsilon_precision_eps,test_sample/tangent_epsilon_coverage,test_sample/tangent_epsilon_coverage_eps,test_sample/tangent_epsilon_precision,test_sample/tangent_epsilon_precision_eps,test_sample/ambient_epsilon_coverage,test_sample/ambient_epsilon_coverage_eps,test_sample/ambient_epsilon_precision,test_sample/ambient_epsilon_precision_eps,test_sample/snr_sinkhorn_r_mean,test_sample/snr_sinkhorn_r_std,test_sample/snr_sinkhorn_r,test_sample/snr_sinkhorn_e_mean,test_sample/snr_sinkhorn_e_std,test_sample/snr_sinkhorn_e,test_sample/snr_ratio_sinkhorn_r_over_e,test_sample/snr_sinkhorn_ambient_mean,test_sample/snr_sinkhorn_ambient_std,test_sample/snr_sinkhorn_ambient,test_sample/snr_ratio_sinkhorn_r_over_ambient,test_sample/snr_mmd2_r_mean,test_sample/snr_mmd2_r_std,test_sample/snr_mmd2_r,test_sample/snr_mmd2_e_mean,test_sample/snr_mmd2_e_std,test_sample/snr_mmd2_e,test_sample/snr_ratio_mmd2_r_over_e,test_sample/snr_mmd2_ambient_mean,test_sample/snr_mmd2_ambient_std,test_sample/snr_mmd2_ambient,test_sample/snr_ratio_mmd2_r_over_ambient,test_sample/frechet_variance_pred,test_sample/frechet_variance_target,test_sample/frechet_variance_ratio,test_sample/tangent_frechet_variance_pred,test_sample/tangent_frechet_variance_target,test_sample/tangent_frechet_variance_ratio,test_sample/ambient_frechet_variance_pred,test_sample/ambient_frechet_variance_target,test_sample/ambient_frechet_variance_ratio,test_sample/dispersion_predicted,test_sample/dispersion_target,test_sample/dispersion_ratio,test_sample/tangent_dispersion_predicted,test_sample/tangent_dispersion_target,test_sample/tangent_dispersion_ratio,test_sample/ambient_dispersion_predicted,test_sample/ambient_dispersion_target,test_sample/ambient_dispersion_ratio,test_sample/volume_scaling_mean_pred,test_sample/volume_scaling_mean_target,test_sample/volume_scaling_variance_pred,test_sample/volume_scaling_variance_target,test_sample/volume_scaling_gap_target_minus_pred,test_sample/volume_scaling_mean_start,test_sample/volume_scaling_variance_start,test_sample/volume_scaling_gap_start_target,test_sample/finite_fraction,test_sample/paired_geodesic_dist,manifold,curvature,dim,x0_dist,x1_dist,n_samples,std_x0,std_x1,mean_x0,mean_x1,radius_x1,weights,origin,normalize_tangent_distributions
norm__poi_d2_c2_r0p35_s34_norm,0.05538260564208031,0.055358678102493286,0.05538260564208031,56.0,0.0,0.0547361746430397,0.0547361746430397,-1.230593204498291,-1.230593204498291,-1.256726622581482,-1.2557933330535889,0.0414610393345356,0.0,1.0,0.1723656803369522,0.6709001064300537,0.10837288200855255,0.3652847409248352,1.0000001111620804e-06,1.4310366168501787e-05,0.1555412858724594,0.00018973831902258098,0.00121985818259418,8.312675345223397e-05,0.0005344353266991675,3.1948089599609375e-05,3.24249267578125e-05,1.0149253606796265,3.218650817871094e-05,1.007462739944458,0.4846666753292084,0.0027663116343319416,0.4856666624546051,0.0027663116343319416,0.48649999499320984,0.0019387671491131186,0.48750001192092896,0.0019387671491131186,0.4858333468437195,0.0013420796021819115,0.4869999885559082,0.0013420796021819115,0.15454477071762085,0.0019713675137609243,78.39470672607422,0.00022866444487590343,2.8863527404610068e-05,7.922262191772461,9.895495414733887,0.00010502579971216619,1.5464402167708613e-05,6.7914557456970215,11.543137550354004,6.127755477791652e-05,3.3355579944327474e-05,1.837100625038147,5.95410710957367e-05,2.873154153348878e-05,2.072324275970459,0.8864928483963013,6.137292075436562e-05,3.280712917330675e-05,1.870719075202942,0.982029139995575,0.062119174748659134,0.06302376091480255,0.9856469035148621,0.031059563159942627,0.031511854380369186,0.9856469631195068,0.015187684446573257,0.015406155027449131,0.9858193397521973,0.3209765553474426,0.3231652081012726,0.993227481842041,0.22551020979881287,0.2270209789276123,0.993345320224762,0.15768377482891083,0.15872569382190704,0.9934356808662415,1.0208473205566406,1.021152138710022,3.754841964109801e-05,3.558298703865148e-05,0.00030481815338134766,1.0305205583572388,0.0009288995061069727,-0.009368419647216797,1.0,0.3190740942955017,poincare,2.0,2,gaussian,gaussian-ring,60000,0.3,0.05,"[0.0, 0.0]","[0.0, 0.0]",0.35,,,True
norm__poi_d2_c2_r0p35_s42_norm,0.05525355041027069,0.05723649263381958,0.05525355041027069,56.0,0.0,0.0559927374124527,0.0559927374124527,-1.2415169477462769,-1.2415169477462769,-1.2742223739624023,-1.2396258115768433,0.04171409085392952,0.0,1.0,0.17377956211566925,0.6644518971443176,0.10730035603046417,0.3599960207939148,1.0000001111620804e-06,1.621455157874152e-05,0.15498805046081543,0.00026766309747472405,0.0017269918462261558,0.0001361101894872263,0.0008781980141066015,0.0001628398895263672,0.0001621246337890625,0.9956075549125671,0.00016248226165771484,0.997803807258606,0.4830000102519989,0.002711183624342084,0.4841666519641876,0.002711183624342084,0.48649999499320984,0.0019019086612388492,0.48750001192092896,0.0019019086612388492,0.48366665840148926,0.001315445639193058,0.4860000014305115,0.001315445639193058,0.15421195328235626,0.0017387790139764547,88.68978881835938,0.0003010818036273122,5.005843559047207e-05,6.014606952667236,14.745734214782715,0.00015858728147577494,2.1851776182302274e-05,7.257408618927002,12.220586776733398,0.00018818778335116804,7.304552855202928e-05,2.576307773590088,0.00018051863298751414,6.957678851904348e-05,2.5945239067077637,0.9929789900779724,0.0001730163930915296,7.063162047415972e-05,2.4495599269866943,1.0517431497573853,0.06222015246748924,0.06278106570243835,0.9910656213760376,0.03111005574464798,0.03139038383960724,0.9910695552825928,0.015211735852062702,0.015348629094660282,0.9910810589790344,0.32118237018585205,0.3225107491016388,0.9958810806274414,0.22565247118473053,0.22656521201133728,0.9959714412689209,0.15778063237667084,0.15841622650623322,0.9959877729415894,1.0208812952041626,1.0210736989974976,3.785665467148647e-05,3.439460851950571e-05,0.00019240379333496094,1.0305960178375244,0.0009604438091628253,-0.009522318840026855,1.0,0.32096096873283386,poincare,2.0,2,gaussian,gaussian-ring,60000,0.3,0.05,"[0.0, 0.0]","[0.0, 0.0]",0.35,,,True
norm__poi_d2_c2_r0p35_s50_norm,0.0557849183678627,0.05848703533411026,0.0557849183678627,56.0,0.0,0.05531651899218559,0.05531651899218559,-1.2632930278778076,-1.2632930278778076,-1.2698904275894165,-1.2077317237854004,0.04201389104127884,0.0,1.0,0.1737738996744156,0.7263620495796204,0.10868968814611435,0.3648335039615631,1.0000001111620804e-06,1.5134587556531187e-05,0.15462008118629456,0.0003252321621403098,0.0021034276578575373,0.00015718798385933042,0.0010166078573092818,0.00018715858459472656,0.00018846988677978516,1.0070064067840576,0.00018918514251708984,1.0108280181884766,0.4891666769981384,0.002756575820967555,0.4906666576862335,0.002756575820967555,0.49000000953674316,0.001932030194438994,0.4934999942779541,0.001932030194438994,0.4893333315849304,0.0013403438497334719,0.49266666173934937,0.0013403438497334719,0.1546063870191574,0.0016881742049008608,91.5820083618164,0.00035611240309663117,5.264202627586201e-05,6.764792442321777,13.538036346435547,0.00016902013157960027,3.252159513067454e-05,5.197166442871094,17.62152671813965,0.00021244290110189468,8.299450564663857e-05,2.5597221851348877,0.00019406876526772976,7.668681064387783e-05,2.5306668281555176,1.0114812850952148,0.00024599634343758225,7.987524440977722e-05,3.079756736755371,0.8311442136764526,0.06180690601468086,0.06252209842205048,0.9885609745979309,0.030903056263923645,0.031260862946510315,0.9885541796684265,0.015110325999557972,0.015285118483006954,0.9885646104812622,0.3201538920402527,0.3218872845172882,0.9946148991584778,0.2249431610107422,0.22613638639450073,0.9947233200073242,0.15728378295898438,0.15811598300933838,0.9947367906570435,1.0207549333572388,1.0209879875183105,4.0511280531063676e-05,3.6404562706593424e-05,0.00023305416107177734,1.0308414697647095,0.0010012988932430744,-0.009853482246398926,1.0,0.3200029730796814,poincare,2.0,2,gaussian,gaussian-ring,60000,0.3,0.05,"[0.0, 0.0]","[0.0, 0.0]",0.35,,,True
norm__poi_d2_c2_r0p60_s34_norm,0.09179183095693588,0.08109830319881439,0.09179183095693588,68.0,0.0,0.09113232791423798,0.09113232791423798,-0.7558827996253967,-0.7558827996253967,-0.8016858696937561,-0.8205392360687256,0.09317337721586227,0.0,1.0,0.2605292499065399,0.8801224231719971,0.15893828868865967,0.5260140895843506,1.0000001111620804e-06,1.1105980775028002e-05,0.1865706741809845,0.0002702178026083857,0.0014483401319012046,0.00013451285485643893,0.0007209753384813666,1.5854835510253906e-05,1.3828277587890625e-05,0.8721805214881897,1.33514404296875e-05,0.8421053290367126,0.4898333251476288,0.0036634125281125307,0.4869999885559082,0.0036634125281125307,0.4860000014305115,0.002500207396224141,0.484499990940094,0.002500207396224141,0.48633334040641785,0.0016692864010110497,0.48383334279060364,0.0016692864010110497,0.18426595628261566,0.0026737747248262167,68.9160385131836,0.00035970003227703273,5.908023376832716e-05,6.08833122253418,11.319364547729492,0.00017404576647095382,2.4478407794958912e-05,7.110175132751465,9.692593574523926,4.665454616770148e-05,2.8713844585581683e-05,1.6248100996017456,4.1957697249017656e-05,2.8710926926578395e-05,1.4613842964172363,1.111829400062561,4.159609670750797e-05,2.6780227926792577e-05,1.553239107131958,1.0460785627365112,0.1823291778564453,0.1821490228176117,1.0009890794754028,0.09116421639919281,0.09107434004545212,1.0009868144989014,0.042877186089754105,0.0428437814116478,1.000779628753662,0.5553879737854004,0.555064857006073,1.0005820989608765,0.3854237198829651,0.3851965665817261,1.0005897283554077,0.26428112387657166,0.2641523480415344,1.0004874467849731,1.0619328022003174,1.0618650913238525,0.00011917163647012785,0.00010837634181370959,-6.771087646484375e-05,1.0305205583572388,0.0009288995061069727,0.03134453296661377,1.0,0.5505477786064148,poincare,2.0,2,gaussian,gaussian-ring,60000,0.3,0.05,"[0.0, 0.0]","[0.0, 0.0]",0.6,,,True
norm__poi_d2_c2_r0p60_s42_norm,0.09204210340976715,0.09136880934238434,0.09204210340976715,64.0,0.0,0.09192336350679398,0.09192336350679398,-0.7521593570709229,-0.7521593570709229,-0.7621800303459167,-0.7873075604438782,0.09191470593214035,0.0,1.0,0.259673148393631,0.8504685759544373,0.15643590688705444,0.5188655853271484,1.0000001111620804e-06,1.1009986337739974e-05,0.18581074476242065,0.0006813401123508811,0.003666849806904793,0.00037904689088463783,0.002039962215349078,0.00020968914031982422,0.00020551681518554688,0.9801023602485657,0.0002071857452392578,0.9880614280700684,0.47316667437553406,0.003587041748687625,0.47316667437553406,0.003587041748687625,0.4726666808128357,0.0024656993336975574,0.4724999964237213,0.0024656993336975574,0.4749999940395355,0.001644554897211492,0.47466665506362915,0.001644554897211492,0.18474939465522766,0.0021770144812762737,84.8636474609375,0.0007547998684458435,0.00011498855747049674,6.56412935256958,12.928391456604004,0.00042796507477760315,5.809385038446635e-05,7.366787910461426,11.519762992858887,0.00023424626851920038,7.585357525385916e-05,3.08813738822937,0.00022279025870375335,7.886626553954557e-05,2.8249120712280273,1.0931800603866577,0.00021373432537075132,7.734384416835383e-05,2.76343035697937,1.1175013780593872,0.1823408007621765,0.18173786997795105,1.0033175945281982,0.09116990864276886,0.09086762368679047,1.003326654434204,0.04286816343665123,0.04275329411029816,1.0026867389678955,0.5554265379905701,0.5543650388717651,1.0019148588180542,0.3854721784591675,0.38472139835357666,1.0019514560699463,0.26427724957466125,0.2638474702835083,1.0016288757324219,1.061943531036377,1.0617350339889526,0.00013793256948702037,0.00010513025335967541,-0.0002084970474243164,1.0305960178375244,0.0009604438091628253,0.031139014288783073,1.0,0.5531496405601501,poincare,2.0,2,gaussian,gaussian-ring,60000,0.3,0.05,"[0.0, 0.0]","[0.0, 0.0]",0.6,,,True
norm__poi_d2_c2_r0p60_s50_norm,0.09287213534116745,0.09947611391544342,0.09287213534116745,66.0,0.0,0.09172643721103668,0.09172643721103668,-0.7945380210876465,-0.7945380210876465,-0.8074119687080383,-0.720833420753479,0.09363817423582077,0.0,1.0,0.2619182765483856,0.8543750643730164,0.15820330381393433,0.5233909487724304,1.0000001111620804e-06,1.0240635674563237e-05,0.1845877468585968,0.0004537652712315321,0.00245826318860054,0.0002548560150898993,0.0013806767528876662,0.00021350383758544922,0.0002200603485107422,1.030709147453308,0.00022113323211669922,1.0357341766357422,0.4778333306312561,0.0036834741476923227,0.4869999885559082,0.0036834741476923227,0.4806666672229767,0.002535715000703931,0.4868333339691162,0.002535715000703931,0.47983333468437195,0.0016903543146327138,0.4883333444595337,0.0016903543146327138,0.1840515285730362,0.002253150101751089,81.68631744384766,0.0005247921217232943,0.00012319324014242738,4.2599101066589355,19.175596237182617,0.00028145761461928487,7.668387843295932e-05,3.6703622341156006,22.255657196044922,0.0002383033570367843,9.175011655315757e-05,2.597308397293091,0.00022230148897506297,8.920433174353093e-05,2.4920480251312256,1.042238473892212,0.00027963321190327406,8.991191134555265e-05,3.110079765319824,0.8351259827613831,0.18218925595283508,0.18123973906040192,1.0052388906478882,0.09109119325876236,0.09061844646930695,1.0052168369293213,0.04283991456031799,0.042638905346393585,1.0047142505645752,0.5551339983940125,0.5536490082740784,1.0026822090148926,0.38525059819221497,0.38424935936927795,1.002605676651001,0.264152467250824,0.2635315954685211,1.002355933189392,1.0619210004806519,1.0615662336349487,0.00012405247252900153,0.00011149121564812958,-0.000354766845703125,1.0308414697647095,0.0010012988932430744,0.030724763870239258,1.0,0.5522004961967468,poincare,2.0,2,gaussian,gaussian-ring,60000,0.3,0.05,"[0.0, 0.0]","[0.0, 0.0]",0.6,,,True
norm__poi_d2_c2_r0p85_s34_norm,0.13249653577804565,0.12662577629089355,0.13249653577804565,82.0,0.0,0.13326667249202728,0.13326667249202728,-0.48670482635498047,-0.48670482635498047,-0.5271710753440857,-0.5161545276641846,0.20780198276042938,0.0,1.0,0.3948372006416321,1.185697078704834,0.22776487469673157,0.7446925640106201,1.0000001111620804e-06,8.40387110656593e-06,0.2090262472629547,0.0004438918549567461,0.0021236175671219826,0.00022553550661541522,0.0010789817897602916,2.7894973754882812e-05,2.276897430419922e-05,0.8162392377853394,2.193450927734375e-05,0.7863247990608215,0.48100000619888306,0.004503827076405287,0.46783334016799927,0.004503827076405287,0.4841666519641876,0.0030000503174960613,0.4723333418369293,0.0030000503174960613,0.4828333258628845,0.0018891342915594578,0.47066667675971985,0.0018891342915594578,0.20532506704330444,0.003159628016874194,64.98394012451172,0.0005879726959392428,9.202948422171175e-05,6.3889594078063965,10.171286582946777,0.0002945874584838748,4.427500243764371e-05,6.6535844802856445,9.766756057739258,5.3068000852363184e-05,3.194954842911102e-05,1.6609939336776733,5.1105023885611445e-05,3.559185643098317e-05,1.4358627796173096,1.1567915678024292,4.9924849008675665e-05,2.7965861590928398e-05,1.7852070331573486,0.9304208755493164,0.36577701568603516,0.36377301812171936,1.0055088996887207,0.18288692831993103,0.18188586831092834,1.0055036544799805,0.08121485263109207,0.0808413103222847,1.0046206712722778,0.7996647357940674,0.797253429889679,1.0030244588851929,0.5454546809196472,0.5438753366470337,1.0029038190841675,0.36339515447616577,0.36250847578048706,1.002445936203003,1.1265496015548706,1.1258134841918945,0.00027769204461947083,0.00023276831780094653,-0.0007361173629760742,1.0305205583572388,0.0009288995061069727,0.09529292583465576,1.0,0.7922530174255371,poincare,2.0,2,gaussian,gaussian-ring,60000,0.3,0.05,"[0.0, 0.0]","[0.0, 0.0]",0.85,,,True
norm__poi_d2_c2_r0p85_s42_norm,0.1332390010356903,0.13981983065605164,0.1332390010356903,80.0,0.0,0.13424690067768097,0.13424690067768097,-0.5537430644035339,-0.5537430644035339,-0.5537430644035339,-0.5228605270385742,0.20764270424842834,0.0,1.0,0.3940361440181732,1.2703781127929688,0.22880184650421143,0.7472942471504211,1.0000001111620804e-06,8.326073839270975e-06,0.2067168951034546,0.0010506308171898127,0.005082462448626757,0.00062417215667665,0.0030194539576768875,0.00021708011627197266,0.00020778179168701172,0.957166314125061,0.0002090930938720703,0.9632070064544678,0.46650001406669617,0.004382106009870768,0.460999995470047,0.004382106009870768,0.4729999899864197,0.002939842641353607,0.468666672706604,0.002939842641353607,0.46833333373069763,0.0018371479818597436,0.46266666054725647,0.0018371479818597436,0.20533880591392517,0.0027091370429843664,75.794921875,0.001165189198218286,0.0001980765227926895,5.88252067565918,12.884769439697266,0.0007149835582822561,8.694538701092824e-05,8.223363876342773,9.217021942138672,0.00024143856717273593,8.043682464631274e-05,3.0015923976898193,0.00022482078929897398,8.100506238406524e-05,2.7753918170928955,1.0815021991729736,0.0002171317901229486,8.157981937984005e-05,2.6615869998931885,1.1277453899383545,0.3655158579349518,0.3631817102432251,1.0064269304275513,0.1827571839094162,0.18158581852912903,1.0064507722854614,0.08115320652723312,0.08072338253259659,1.0053246021270752,0.7992792725563049,0.7964929938316345,1.0034983158111572,0.5452298521995544,0.5433746576309204,1.0034141540527344,0.36323460936546326,0.36221015453338623,1.0028283596038818,1.1264569759368896,1.125626802444458,0.0003016855043824762,0.00022609940788242966,-0.0008301734924316406,1.0305960178375244,0.0009604438091628253,0.0950307846069336,1.0,0.795703113079071,poincare,2.0,2,gaussian,gaussian-ring,60000,0.3,0.05,"[0.0, 0.0]","[0.0, 0.0]",0.85,,,True
norm__poi_d2_c2_r0p85_s50_norm,0.13397274911403656,0.14290651679039001,0.13397274911403656,80.0,0.0,0.1321723610162735,0.1321723610162735,-0.5121377110481262,-0.5121377110481262,-0.5121377110481262,-0.42572659254074097,0.20920439064502716,0.0,1.0,0.39513370394706726,1.2079426050186157,0.23028284311294556,0.7459411025047302,1.0000001111620804e-06,6.4962400756485295e-06,0.20608897507190704,0.0010128321591764688,0.004914538469165564,0.000567467010114342,0.002753505017608404,0.00023424625396728516,0.00024390220642089844,1.0412213802337646,0.00024366378784179688,1.04020357131958,0.4806666672229767,0.004544625990092754,0.47583332657814026,0.004544625990092754,0.47716665267944336,0.0030223189387470484,0.4736666679382324,0.0030223189387470484,0.4831666648387909,0.0019107026746496558,0.4803333282470703,0.0019107026746496558,0.20512093603610992,0.003008722560480237,68.17542266845703,0.001128626405261457,0.0001799093297449872,6.273306846618652,10.867541313171387,0.000607500143814832,0.00013060089258942753,4.651577472686768,14.65640926361084,0.00026051601162180305,8.115833770716563e-05,3.2099719047546387,0.0002442995901219547,9.412720100954175e-05,2.5954198837280273,1.2367833852767944,0.0002925674198195338,8.725163206690922e-05,3.3531455993652344,0.9573017358779907,0.3676729202270508,0.362445592880249,1.0144224166870117,0.1838289350271225,0.18121753633022308,1.014410376548767,0.08157812058925629,0.08057110756635666,1.0124984979629517,0.8017390370368958,0.7957119345664978,1.007574439048767,0.5467790961265564,0.5428857207298279,1.007171630859375,0.3641541302204132,0.36190709471702576,1.006208896636963,1.127267599105835,1.125368356704712,0.00028788900817744434,0.00023998841061256826,-0.0018992424011230469,1.0308414697647095,0.0010012988932430744,0.09452688694000244,1.0,0.795644223690033,poincare,2.0,2,gaussian,gaussian-ring,60000,0.3,0.05,"[0.0, 0.0]","[0.0, 0.0]",0.85,,,True
norm__poi_d2_c3_r0p35_s34_norm,0.03696971386671066,0.03706356883049011,0.03696971386671066,56.0,0.0,0.03648731857538223,0.03648731857538223,-1.4031723737716675,-1.4031723737716675,-1.426019549369812,-1.4435839653015137,0.027490798383951187,0.0,1.0,0.14028897881507874,0.5624721050262451,0.08834830671548843,0.29832467436790466,1.0000001111620804e-06,1.936243279487826e-05,0.14088407158851624,0.00019775325199589133,0.0014036593493074179,5.885375139769167e-05,0.0004177459341008216,4.9114227294921875e-05,4.8995018005371094e-05,0.9975728392601013,4.839897155761719e-05,0.9854369163513184,0.4818333387374878,0.0022586840204894543,0.4894999861717224,0.0022586840204894543,0.48216667771339417,0.0019387671491131186,0.4896666705608368,0.0019387671491131186,0.48266667127609253,0.0010960866929963231,0.49033331871032715,0.0010960866929963231,0.14016196131706238,0.0017126738093793392,81.83809661865234,0.0002364285319345072,3.0638671887572855e-05,7.716670989990234,10.605362892150879,7.34622371965088e-05,1.1377671398804523e-05,6.456702709197998,12.674905776977539,7.832845585653558e-05,3.5195902455598116e-05,2.225499391555786,7.566611020592973e-05,3.0087356208241545e-05,2.514880657196045,0.8849323987960815,7.545550761278719e-05,3.171891876263544e-05,2.378880262374878,0.9355239272117615,0.04128280654549599,0.04201584309339523,0.9825533032417297,0.03096207231283188,0.031511854380369186,0.982553243637085,0.010093709453940392,0.010270769707858562,0.9827608466148376,0.26165956258773804,0.26386329531669617,0.9916481971740723,0.22515735030174255,0.22702094912528992,0.9917910099029541,0.12854930758476257,0.12959899008274078,0.9919005632400513,1.0207817554473877,1.0211520195007324,3.8034610042814165e-05,3.5582957934821025e-05,0.00037026405334472656,1.0305205583572388,0.0009288996225222945,-0.009368538856506348,1.0,0.2603278160095215,poincare,3.0,2,gaussian,gaussian-ring,60000,0.3,0.05,"[0.0, 0.0]","[0.0, 0.0]",0.35,,,True
norm__poi_d2_c3_r0p35_s42_norm,0.036889221519231796,0.03827004134654999,0.036889221519231796,56.0,0.0,0.03735959157347679,0.03735959157347679,-1.410244107246399,-1.410244107246399,-1.4416992664337158,-1.4111247062683105,0.02772143855690956,0.0,1.0,0.14156869053840637,0.5461894273757935,0.08762882649898529,0.2936728596687317,1.0000001111620804e-06,1.9327046175021678e-05,0.1405341923236847,0.0002923246647696942,0.002080096397548914,0.00010229355393676087,0.000727890816051513,0.00015854835510253906,0.00015747547149658203,0.9932330846786499,0.0001577138900756836,0.9947367906570435,0.4776666760444641,0.00221367203630507,0.4819999933242798,0.00221367203630507,0.47983333468437195,0.0019019086612388492,0.48366665840148926,0.0019019086612388492,0.47833332419395447,0.0010742014274001122,0.4828333258628845,0.0010742014274001122,0.13994036614894867,0.001560500357300043,89.67658996582031,0.00032613638904877007,5.1283201173646376e-05,6.3595170974731445,14.101165771484375,0.00011888994049513713,1.5826759408810176e-05,7.511957168579102,11.937848091125488,0.00018371743499301374,7.15196511009708e-05,2.5687685012817383,0.00017609992937650532,6.784688594052568e-05,2.5955493450164795,0.9896820187568665,0.00016852219414431602,6.892754754517227e-05,2.444918155670166,1.0506561994552612,0.04146789014339447,0.04185404255986214,0.9907738566398621,0.03110090084373951,0.03139038383960724,0.9907779693603516,0.010137979872524738,0.010232418775558472,0.990770697593689,0.26220831274986267,0.26332888007164,0.995744526386261,0.22562287747859955,0.22656521201133728,0.995840847492218,0.12880933284759521,0.1293463110923767,0.995848536491394,1.020875096321106,1.0210736989974976,3.839948112727143e-05,3.43946048815269e-05,0.00019860267639160156,1.0305960178375244,0.0009604438091628253,-0.009522318840026855,1.0,0.2620178461074829,poincare,3.0,2,gaussian,gaussian-ring,60000,0.3,0.05,"[0.0, 0.0]","[0.0, 0.0]",0.35,,,True
norm__poi_d2_c3_r0p35_s50_norm,0.03723100572824478,0.03897712752223015,0.03723100572824478,56.0,0.0,0.03689207509160042,0.03689207509160042,-1.4414050579071045,-1.4414050579071045,-1.4439080953598022,-1.3818724155426025,0.02795548178255558,0.0,1.0,0.1415909230709076,0.5894646048545837,0.08891310542821884,0.29825451970100403,1.0000001111620804e-06,2.2274720322457142e-05,0.140242338180542,0.00031146270339377224,0.0022208893205970526,0.0001005596132017672,0.0007170418393798172,0.00019562244415283203,0.00019741058349609375,1.0091407299041748,0.00019812583923339844,1.0127971172332764,0.4909999966621399,0.002250734716653824,0.49966666102409363,0.002250734716653824,0.4908333420753479,0.0019310659263283014,0.5016666650772095,0.0019310659263283014,0.49266666173934937,0.001093960483558476,0.503333330154419,0.001093960483558476,0.1403001844882965,0.0014475189382210374,96.92459106445312,0.0003415388928260654,5.4441537940874696e-05,6.27349853515625,15.449847221374512,0.00010847858357010409,2.447564111207612e-05,4.432103633880615,21.868755340576172,0.00022063255892135203,8.64192916196771e-05,2.5530474185943604,0.000201427930733189,8.019111555768177e-05,2.5118486881256104,1.016401767730713,0.0002562801237218082,8.355443424079567e-05,3.06722354888916,0.8323643207550049,0.04122593253850937,0.04168139770627022,0.9890726804733276,0.030919041484594345,0.031260862946510315,0.9890655279159546,0.010078256018459797,0.010190078988671303,0.9890263080596924,0.2614821791648865,0.2628198564052582,0.9949102997779846,0.22501033544540405,0.22613638639450073,0.9950204491615295,0.1284569948911667,0.12910115718841553,0.9950104355812073,1.0207663774490356,1.0209879875183105,4.1400482587050647e-05,3.640456634457223e-05,0.00022161006927490234,1.0308414697647095,0.0010012987768277526,-0.009853482246398926,1.0,0.26134148240089417,poincare,3.0,2,gaussian,gaussian-ring,60000,0.3,0.05,"[0.0, 0.0]","[0.0, 0.0]",0.35,,,True
norm__poi_d2_c3_r0p60_s34_norm,0.061191827058792114,0.054178498685359955,0.061191827058792114,68.0,0.0,0.0608222559094429,0.0608222559094429,-0.9221502542495728,-0.9221502542495728,-0.9546849727630615,-0.9802460670471191,0.0619734451174736,0.0,1.0,0.21305640041828156,0.6966285705566406,0.12867124378681183,0.42648181319236755,1.0000001111620804e-06,1.3800338820146862e-05,0.1721586138010025,0.00027687480906024575,0.0016082541551440954,9.510679228696972e-05,0.0005524370353668928,1.4781951904296875e-05,1.2755393981933594e-05,0.8629032373428345,1.2516975402832031e-05,0.8467742800712585,0.47733333706855774,0.0029911636374890804,0.4753333330154419,0.0029911636374890804,0.4753333330154419,0.0025016970466822386,0.4728333353996277,0.0025016970466822386,0.47450000047683716,0.001362738898023963,0.47350001335144043,0.001362738898023963,0.17048928141593933,0.0023768602404743433,71.72877502441406,0.0003654317988548428,5.58835054107476e-05,6.539170742034912,10.969093322753906,0.0001258814154425636,2.097933247569017e-05,6.000258445739746,11.954280853271484,4.590749813360162e-05,2.8142190785729326e-05,1.6312695741653442,4.1170918848365545e-05,2.7984589905827306e-05,1.4711997509002686,1.1088021993637085,4.181067197350785e-05,2.8525613743113354e-05,1.4657237529754639,1.1129446029663086,0.12172321230173111,0.12143267691135406,1.0023925304412842,0.0912921130657196,0.09107433259487152,1.0023912191390991,0.028620831668376923,0.028562523424625397,1.0020414590835571,0.45383700728416443,0.4532085657119751,1.0013866424560547,0.3857293426990509,0.3851965665817261,1.0013831853866577,0.21593953669071198,0.21567948162555695,1.0012058019638062,1.062021255493164,1.0618650913238525,0.0001235507515957579,0.00010837636364158243,-0.00015616416931152344,1.0305205583572388,0.0009288996225222945,0.03134453296661377,1.0,0.4496612846851349,poincare,3.0,2,gaussian,gaussian-ring,60000,0.3,0.05,"[0.0, 0.0]","[0.0, 0.0]",0.6,,,True
