,train/loss,train/loss_step,train/loss_epoch,nfe,integ_error,val/rfm_loss,val/rfm_loss_epoch,val/loss,val/loss_epoch,val/loss_best,test/loss,test_vec/rfm_loss,test_vec/alignment,test_vec/finite_fraction,test_vec/norm_mean,test_vec/norm_max,test_vec/norm_std,test_vec/norm_p95,test_vec/tangency_violation_abs,test_vec/tangency_violation_rel,test_sample/sinkhorn_knopp,test_sample/tangent_sinkhorn_knopp,test_sample/tangent_to_geodesic_sinkhorn_ratio,test_sample/ambient_sinkhorn_knopp,test_sample/ambient_to_geodesic_sinkhorn_ratio,test_sample/mmd2,test_sample/tangent_mmd2,test_sample/tangent_to_geodesic_mmd2_ratio,test_sample/ambient_mmd2,test_sample/ambient_to_geodesic_mmd2_ratio,test_sample/epsilon_coverage,test_sample/epsilon_coverage_eps,test_sample/epsilon_precision,test_sample/epsilon_precision_eps,test_sample/tangent_epsilon_coverage,test_sample/tangent_epsilon_coverage_eps,test_sample/tangent_epsilon_precision,test_sample/tangent_epsilon_precision_eps,test_sample/ambient_epsilon_coverage,test_sample/ambient_epsilon_coverage_eps,test_sample/ambient_epsilon_precision,test_sample/ambient_epsilon_precision_eps,test_sample/snr_sinkhorn_r_mean,test_sample/snr_sinkhorn_r_std,test_sample/snr_sinkhorn_r,test_sample/snr_sinkhorn_e_mean,test_sample/snr_sinkhorn_e_std,test_sample/snr_sinkhorn_e,test_sample/snr_ratio_sinkhorn_r_over_e,test_sample/snr_sinkhorn_ambient_mean,test_sample/snr_sinkhorn_ambient_std,test_sample/snr_sinkhorn_ambient,test_sample/snr_ratio_sinkhorn_r_over_ambient,test_sample/snr_mmd2_r_mean,test_sample/snr_mmd2_r_std,test_sample/snr_mmd2_r,test_sample/snr_mmd2_e_mean,test_sample/snr_mmd2_e_std,test_sample/snr_mmd2_e,test_sample/snr_ratio_mmd2_r_over_e,test_sample/snr_mmd2_ambient_mean,test_sample/snr_mmd2_ambient_std,test_sample/snr_mmd2_ambient,test_sample/snr_ratio_mmd2_r_over_ambient,test_sample/frechet_variance_pred,test_sample/frechet_variance_target,test_sample/frechet_variance_ratio,test_sample/tangent_frechet_variance_pred,test_sample/tangent_frechet_variance_target,test_sample/tangent_frechet_variance_ratio,test_sample/ambient_frechet_variance_pred,test_sample/ambient_frechet_variance_target,test_sample/ambient_frechet_variance_ratio,test_sample/dispersion_predicted,test_sample/dispersion_target,test_sample/dispersion_ratio,test_sample/tangent_dispersion_predicted,test_sample/tangent_dispersion_target,test_sample/tangent_dispersion_ratio,test_sample/ambient_dispersion_predicted,test_sample/ambient_dispersion_target,test_sample/ambient_dispersion_ratio,test_sample/volume_scaling_mean_pred,test_sample/volume_scaling_mean_target,test_sample/volume_scaling_variance_pred,test_sample/volume_scaling_variance_target,test_sample/volume_scaling_gap_target_minus_pred,test_sample/volume_scaling_mean_start,test_sample/volume_scaling_variance_start,test_sample/volume_scaling_gap_start_target,test_sample/finite_fraction,test_sample/paired_geodesic_dist,manifold,curvature,dim,x0_dist,x1_dist,n_samples,std_x0,std_x1,mean_x0,mean_x1,radius_x1,weights,origin,normalize_tangent_distributions
norm__euc_d16_s34,0.00884966179728508,0.008924044668674469,0.00884966179728508,20.0,0.0,0.008866961114108562,0.008866961114108562,15.425156593322754,15.425156593322754,15.406010627746582,15.406876564025879,0.2525598406791687,0.0,1.0,0.5024017691612244,0.5527437329292297,0.012335753999650478,0.5232229232788086,0.0,0.0,0.7694761753082275,0.7694761753082275,1.0,0.7694761753082275,1.0,0.00013780593872070312,0.00013780593872070312,1.0,0.00013780593872070312,1.0,0.4938333332538605,0.7716294527053833,0.49683332443237305,0.7716294527053833,0.4938333332538605,0.7716294527053833,0.49683332443237305,0.7716294527053833,0.4938333332538605,0.7716294527053833,0.49683332443237305,0.7716294527053833,0.7841110229492188,0.000888892391230911,882.1212768554688,0.7843343019485474,0.0007893015281297266,993.7067260742188,0.8877078294754028,0.7844669818878174,0.0007601625402458012,1031.97265625,0.8547913432121277,0.00017514625506009907,2.4429486074950546e-05,7.169461727142334,0.00017195145483128726,2.226083779532928e-05,7.724392414093018,0.9281585812568665,0.00016423464694526047,2.7525877158041112e-05,5.966554641723633,1.2016083002090454,1.441359043121338,1.4401979446411133,1.000806212425232,1.441359043121338,1.4401979446411133,1.000806212425232,1.441359043121338,1.4401979446411133,1.000806212425232,1.671450138092041,1.671033501625061,1.0002493858337402,1.671450138092041,1.671033501625061,1.0002493858337402,1.671450138092041,1.671033501625061,1.0002493858337402,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.6703652143478394,euclidean,0.0,16,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1,,,True
norm__euc_d16_s42,0.008859368041157722,0.008886130526661873,0.008859368041157722,50.0,0.0,0.008893980644643307,0.008893980644643307,15.390788078308105,15.390788078308105,15.37568187713623,15.371037483215332,0.6825374364852905,0.0,1.0,0.7876941561698914,1.7284801006317139,0.2490900307893753,1.2439467906951904,0.0,0.0,0.768429696559906,0.768429696559906,1.0,0.768429696559906,1.0,0.00016796588897705078,0.00016796588897705078,1.0,0.00016796588897705078,1.0,0.4975000023841858,0.7721395492553711,0.5121666789054871,0.7721395492553711,0.4975000023841858,0.7721395492553711,0.5121666789054871,0.7721395492553711,0.4975000023841858,0.7721395492553711,0.5121666789054871,0.7721395492553711,0.7831225395202637,0.0006615612655878067,1183.7491455078125,0.7830097079277039,0.0009315638453699648,840.532470703125,1.4083324670791626,0.7832998037338257,0.0008851024904288352,884.9819946289062,1.3375968933105469,0.00020514329662546515,3.107796510448679e-05,6.600924491882324,0.00020261605095583946,3.384185038157739e-05,5.987144947052002,1.1025161743164062,0.0002125501778209582,3.5397210012888536e-05,6.004715442657471,1.099290132522583,1.430890440940857,1.43804132938385,0.9950273633003235,1.4308903217315674,1.43804132938385,0.9950272440910339,1.4308903217315674,1.43804132938385,0.9950272440910339,1.6650694608688354,1.669467568397522,0.9973655343055725,1.6650694608688354,1.669467568397522,0.9973655343055725,1.6650694608688354,1.669467568397522,0.9973655343055725,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.6690397262573242,euclidean,0.0,16,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1,,,True
norm__euc_d16_s50,0.008864792995154858,0.008797220885753632,0.008864792995154858,56.0,0.0,0.008967055939137936,0.008967055939137936,15.418825149536133,15.418825149536133,15.337153434753418,15.341154098510742,0.6643975377082825,0.0,1.0,0.77618807554245,1.7549911737442017,0.2488526552915573,1.2419971227645874,0.0,0.0,0.7705647945404053,0.7705647945404053,1.0,0.7705647945404053,1.0,0.00015878677368164062,0.00015878677368164062,1.0,0.00015878677368164062,1.0,0.5049999952316284,0.7744866013526917,0.5080000162124634,0.7744866013526917,0.5049999952316284,0.7744866013526917,0.5080000162124634,0.7744866013526917,0.5049999952316284,0.7744866013526917,0.5080000162124634,0.7744866013526917,0.7851744890213013,0.0007926550460979342,990.5625610351562,0.7849773168563843,0.0010380796156823635,756.1821899414062,1.3099523782730103,0.7848936915397644,0.0008881105459295213,883.7793579101562,1.1208257675170898,0.00019514562154654413,3.701749665196985e-05,5.2717132568359375,0.00019253892241977155,2.9027985874563456e-05,6.632871627807617,0.7947859764099121,0.00018949908553622663,2.4404534997302108e-05,7.764912128448486,0.6789147257804871,1.4362601041793823,1.447332501411438,0.9923497438430786,1.4362601041793823,1.447332501411438,0.9923497438430786,1.4362601041793823,1.447332501411438,0.9923497438430786,1.6692441701889038,1.6748965978622437,0.9966251850128174,1.6692441701889038,1.6748965978622437,0.9966251850128174,1.6692441701889038,1.6748965978622437,0.9966251850128174,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.668783187866211,euclidean,0.0,16,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]",1,,,True
norm__euc_d256_s34,0.000702788180205971,0.0007056513568386436,0.000702788180205971,20.0,0.0,0.0007026972598396242,0.0007026972598396242,246.75689697265625,246.75689697265625,246.7568359375,246.77003479003906,0.24613897502422333,0.0,1.0,0.49596723914146423,0.517714262008667,0.012466433458030224,0.5156524181365967,0.0,0.0,5.913285255432129,5.913285255432129,1.0,5.913285255432129,1.0,0.00013267993927001953,0.00013267993927001953,1.0,0.00013267993927001953,1.0,0.4975000023841858,5.832565784454346,0.5036666393280029,5.832565784454346,0.4975000023841858,5.832565784454346,0.5036666393280029,5.832565784454346,0.4975000023841858,5.832565784454346,0.5036666393280029,5.832565784454346,5.927993297576904,0.0012892691884189844,4597.9482421875,5.927988052368164,0.0013275870587676764,4465.23486328125,1.0297214984893799,5.9282050132751465,0.0009522116743028164,6225.72216796875,0.7385405898094177,0.00016681353736203164,7.2611674113431945e-06,22.97337532043457,0.0001661181595409289,7.38060953153763e-06,22.507375717163086,1.0207042694091797,0.0001665870368015021,6.922474312887061e-06,24.064668655395508,0.9546517133712769,23.07817268371582,23.03767204284668,1.0017579793930054,23.07817268371582,23.03767204284668,1.0017579793930054,23.07817268371582,23.03767204284668,1.0017579793930054,6.787816524505615,6.781876087188721,1.0008759498596191,6.787816524505615,6.781876087188721,1.0008759498596191,6.787816524505615,6.781876087188721,1.0008759498596191,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.785794258117676,euclidean,0.0,256,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125]",1,,,True
norm__euc_d256_s42,0.0007027094252407551,0.0007006749510765076,0.0007027094252407551,20.0,0.0,0.0007028215914033353,0.0007028215914033353,246.7666015625,246.7666015625,246.76654052734375,246.771484375,0.24807006120681763,0.0,1.0,0.49804016947746277,0.5070847868919373,0.00510795135051012,0.5061509013175964,0.0,0.0,5.911056041717529,5.911056041717529,1.0,5.911056041717529,1.0,0.00014126300811767578,0.00014126300811767578,1.0,0.00014126300811767578,1.0,0.5044999718666077,5.828334808349609,0.5018333196640015,5.828334808349609,0.5044999718666077,5.828334808349609,0.5018333196640015,5.828334808349609,0.5044999718666077,5.828334808349609,0.5018333196640015,5.828334808349609,5.926052570343018,0.0012935280101373792,4581.31005859375,5.925756454467773,0.0015711179003119469,3771.681640625,1.2146598100662231,5.925888538360596,0.001256803167052567,4715.048828125,0.9716357588768005,0.00017212232341989875,6.34295884083258e-06,27.135969161987305,0.00017571848002262414,6.529698566737352e-06,26.910655975341797,1.0083726644515991,0.00017098983516916633,5.966420758340973e-06,28.658695220947266,0.9468668699264526,23.026212692260742,23.0410099029541,0.9993577599525452,23.026212692260742,23.0410099029541,0.9993577599525452,23.026212692260742,23.0410099029541,0.9993577599525452,6.780139923095703,6.7822465896606445,0.9996894001960754,6.780139923095703,6.7822465896606445,0.9996894001960754,6.780139923095703,6.7822465896606445,0.9996894001960754,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.779058456420898,euclidean,0.0,256,gaussian,gaussian,60000,0.3,0.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125]",1,,,True
